lat,lon,地形,河网,地均人口,地均GDP,人均GDP,population,地名
32.7,100.7,0,0,0,0,0,64.2,安居区
32.7,100.75,0,0,0,0,0,64.2,安居区
32.75,105.45,0,0,0,0,0,64.2,安居区
32.75,105.5,0,0,0,0,0,64.2,安居区
32.8,108,0,0,0,0,0,67.85,船山区
29.1,106.75,0,0,0,0,0,67.85,船山区
30.2,101.35,0,0,0,0,0,67.85,船山区
30.2,101.4,0,0,0,0,0,53.96,蓬溪县
31.2,108.2,0,0,0,0,0,53.96,蓬溪县
31.2,108.25,0,0,0,0,0,0,
31.2,108.3,0,0,0,0,0,53.96,蓬溪县
31.2,108.35,0,0,0,0,0,53.96,蓬溪县
27.9,101.6,0,0,0,0,0,53.96,蓬溪县
27.9,101.65,0,0,0,0,0,58.66,武胜县
27.9,101.7,0,0,0,0,0,58.66,武胜县
27.9,101.75,0,0,0,0,0,58.66,武胜县
27.9,101.8,0,0,0,0,0,58.66,武胜县
28.55,98.25,0,0,0,0,0,58.66,武胜县
28.55,98.3,0,0,0,0,0,58.66,武胜县
28.55,98.35,0,0,0,0,0,58.66,武胜县
28.55,98.4,0,0,0,0,0,58.66,武胜县
28.55,98.45,0,0,0,0,0,78.22,岳池县
28.55,98.5,0,0,0,0,0,78.22,岳池县
29.7,104.05,0,0,0,0,0,78.22,岳池县
29.7,104.1,0,0,0,0,0,62.94,广安区
29.7,104.15,0,0,0,0,0,62.94,广安区
29.7,104.2,0,0,0,0,0,62.94,广安区
31.6,105.8,0,0,0,0,0,28.24,华蓥市
31.6,105.85,0,0,0,0,0,28.24,华蓥市
32.7,103.75,0,0,0,0,0,28.24,华蓥市
32.7,103.8,0,0,0,0,0,28.24,华蓥市
32.7,103.85,0,0,0,0,0,70.8,邻水县
32.75,106.15,0,0,0,0,0,70.8,邻水县
32.75,106.2,0,0,0,0,0,70.8,邻水县
32.75,106.25,0,0,0,0,0,70.8,邻水县
32.75,106.3,0,0,0,0,0,70.8,邻水县
32.8,108.6,0,0,0,0,0,70.8,邻水县
32.8,108.65,0,0,0,0,0,89.58,大竹县
32.85,97.35,0,0,0,0,0,89.58,大竹县
33.4,100.2,0,0,0,0,0,89.58,大竹县
33.4,100.25,0,0,0,0,0,0,
33.4,100.3,0,0,0,0,0,0,
33.4,100.35,0,0,0,0,0,0,
33.45,101.75,0,0,0,0,0,0,
33.45,101.8,0,0,0,0,0,0,
33.45,101.85,0,0,0,0,0,0,
33.45,101.9,0,0,0,0,0,0,
33.5,103.35,0,0,0,0,0,0,
33.5,103.4,0,0,0,0,0,0,
33.5,103.45,0,0,0,0,0,0,
33.5,103.5,0,0,0,0,0,0,
33.55,105,0,0,0,0,0,0,
33.55,105.05,0,0,0,0,0,0,
32.5,105.95,0,0,0,0,0,0,
32.5,106,0,0,0,0,0,0,
32.55,108.1,0,0,0,0,0,0,
32.55,108.15,0,0,0,0,0,0,
32.55,108.2,0,0,0,0,0,0,
32.55,108.25,0,0,0,0,0,0,
32.55,108.35,0,0,0,0,0,0,
32.55,108.4,0,0,0,0,0,0,
32.55,108.45,0,0,0,0,0,0,
32.55,108.5,0,0,0,0,0,0,
32.65,98.85,0,0,0,0,0,0,
32.65,98.9,0,0,0,0,0,0,
32.65,98.95,0,0,0,0,0,0,
32.65,99,0,0,0,0,0,0,
32.65,99.05,0,0,0,0,0,0,
32.65,99.1,0,0,0,0,0,0,
32.65,99.15,0,0,0,0,0,0,
32.65,99.2,0,0,0,0,0,0,
32.7,103.5,0,0,0,0,0,0,
32.7,103.55,0,0,0,0,0,0,
32.7,103.6,0,0,0,0,0,0,
32.7,103.7,0,0,0,0,0,0,
32.7,103.9,0,0,0,0,0,0,
32.7,103.95,0,0,0,0,0,0,
32.75,106.05,0,0,0,0,0,0,
27.75,103.05,0,0,0,0,0,0,
27.75,103.1,0,0,0,0,0,0,
27.8,102.05,0,0,0,0,0,0,
27.8,102.1,0,0,0,0,0,0,
28.4,99.35,0,0,0,0,0,0,
28.4,99.4,0,0,0,0,0,0,
28.4,99.45,0,0,0,0,0,0,
28.4,99.5,0,0,0,0,0,0,
28.4,99.55,0,0,0,0,0,0,
28.4,99.6,0,0,0,0,0,0,
28.4,99.65,0,0,0,0,0,0,
29.6,104.7,0,0,0,0,0,0,
29.6,104.75,0,0,0,0,0,0,
29.6,104.8,0,0,0,0,0,0,
29.6,104.85,0,0,0,0,0,0,
29.6,104.9,0,0,0,0,0,0,
29.6,104.95,0,0,0,0,0,0,
29.6,105,0,0,0,0,0,0,
31.2,107.9,0,0,0,0,0,0,
31.25,107.3,0,0,0,0,0,0,
31.25,107.35,0,0,0,0,0,0,
26.95,107.95,0,0,0,0,0,0,
31.25,107.4,0,0,0,0,0,0,
31.25,107.45,0,0,0,0,0,6.1,白玉县
31.25,107.5,0,0,0,0,0,6.1,白玉县
26.95,108,0,0,0,0,0,6.1,白玉县
26.95,108.05,0,0,0,0,0,6.1,白玉县
26.95,108.1,0,0,0,0,0,5.28,巴塘县
26.95,108.15,0,0,0,0,0,5.28,巴塘县
26.95,108.2,0,0,0,0,0,5.28,巴塘县
28.2,101.4,0,0,0,0,0,5.28,巴塘县
28.2,101.45,0,0,0,0,0,5.28,巴塘县
28.2,101.5,0,0,0,0,0,5.28,巴塘县
28.2,101.55,0,0,0,0,0,5.28,巴塘县
28.2,101.6,0,0,0,0,0,5.28,巴塘县
28.2,101.65,0,0,0,0,0,5.28,巴塘县
28.75,107.8,0,0,0,0,0,5.28,巴塘县
28.75,107.85,0,0,0,0,0,7.37,理塘县
28.75,107.9,0,0,0,0,0,7.37,理塘县
28.75,107.95,0,0,0,0,0,7.37,理塘县
28.75,108,0,0,0,0,0,7.37,理塘县
27.6,104.25,0,0,0,0,0,7.37,理塘县
27.6,104.3,0,0,0,0,0,7.37,理塘县
27.6,104.35,0,0,0,0,0,7.37,理塘县
29,108.55,0,0,0,0,0,7.37,理塘县
34.35,102.95,0,0,0,0,0,7.37,理塘县
34.35,103,0,0,0,0,0,7.37,理塘县
34.35,103.05,0,0,0,0,0,7.37,理塘县
34.4,102.9,0,0,0,0,0,7.37,理塘县
34.4,102.95,0,0,0,0,0,7.37,理塘县
34.4,103,0,0,0,0,0,7.37,理塘县
34.4,103.05,0,0,0,0,0,7.37,理塘县
34.4,103.1,0,0,0,0,0,7.37,理塘县
34.45,102.95,0,0,0,0,0,5.14,新龙县
34.45,103,0,0,0,0,0,5.14,新龙县
34.45,103.05,0,0,0,0,0,5.14,新龙县
26.65,106.75,0,0,0,0,0,5.14,新龙县
26.7,107.05,0,0,0,0,0,5.14,新龙县
26.7,107.1,0,0,0,0,0,5.14,新龙县
26.7,107.15,0,0,0,0,0,5.14,新龙县
26.7,107.2,0,0,0,0,0,5.67,雅江县
34.25,103.3,0,0,0,0,0,5.67,雅江县
34.25,103.35,0,0,0,0,0,6.06,道孚县
34.25,103.4,0,0,0,0,0,6.06,道孚县
34.3,103.15,0,0,0,0,0,6.06,道孚县
34.3,103.2,0,0,0,0,0,6.06,道孚县
34.3,103.25,0,0,0,0,0,6.06,道孚县
34.3,103.3,0,0,0,0,0,6.06,道孚县
34.3,103.35,0,0,0,0,0,6.06,道孚县
34.35,103.1,0,0,0,0,0,6.06,道孚县
34.35,103.15,0,0,0,0,0,6.06,道孚县
34.35,103.2,0,0,0,0,0,6.06,道孚县
34.35,103.25,0,0,0,0,0,6.06,道孚县
34.35,103.3,0,0,0,0,0,6.06,道孚县
34.35,103.35,0,0,0,0,0,6.06,道孚县
34.4,103.15,0,0,0,0,0,6.06,道孚县
34.4,103.2,0,0,0,0,0,6.06,道孚县
34.4,103.25,0,0,0,0,0,6.06,道孚县
34.4,103.3,0,0,0,0,0,6.94,丹巴县
34.4,103.35,0,0,0,0,0,6.94,丹巴县
34.4,103.4,0,0,0,0,0,13.58,康定市
34.45,103.1,0,0,0,0,0,13.58,康定市
34.45,103.15,0,0,0,0,0,13.58,康定市
34.45,103.2,0,0,0,0,0,13.58,康定市
34.45,103.25,0,0,0,0,0,13.58,康定市
34.45,103.3,0,0,0,0,0,13.58,康定市
34.45,103.35,0,0,0,0,0,13.58,康定市
26.2,97.5,0,0,0,0,0,13.58,康定市
26.2,97.55,0,0,0,0,0,13.58,康定市
26.2,107.6,0,0,0,0,0,13.58,康定市
26.2,107.65,0,0,0,0,0,13.58,康定市
26.2,107.7,0,0,0,0,0,13.58,康定市
26.2,107.75,0,0,0,0,0,5.39,宝兴县
26.2,107.8,0,0,0,0,0,5.39,宝兴县
26.2,107.85,0,0,0,0,0,5.39,宝兴县
26.85,105.35,0,0,0,0,0,5.39,宝兴县
26.85,105.4,0,0,0,0,0,5.39,宝兴县
26.85,105.45,0,0,0,0,0,5.39,宝兴县
26.85,105.5,0,0,0,0,0,5.39,宝兴县
26.85,105.55,0,0,0,0,0,5.39,宝兴县
27.2,103.3,0,0,0,0,0,5.39,宝兴县
27.2,103.35,0,0,0,0,0,5.39,宝兴县
27.9,100.3,0,0,0,0,0,5.39,宝兴县
27.9,100.35,0,0,0,0,0,11.04,芦山县
27.9,100.4,0,0,0,0,0,11.04,芦山县
29,106.4,0,0,0,0,0,11.04,芦山县
29,106.45,0,0,0,0,0,11.04,芦山县
29,106.5,0,0,0,0,0,61.88,邛崃市
29,106.55,0,0,0,0,0,61.88,邛崃市
29,106.6,0,0,0,0,0,61.88,邛崃市
30.1,102.2,0,0,0,0,0,61.88,邛崃市
30.1,102.25,0,0,0,0,0,61.88,邛崃市
31,98.05,0,0,0,0,0,61.88,邛崃市
31,98.1,0,0,0,0,0,61.88,邛崃市
31,98.15,0,0,0,0,0,51.11,大邑县
31,98.2,0,0,0,0,0,51.11,大邑县
31.05,97.75,0,0,0,0,0,51.11,大邑县
27.85,101.45,0,0,0,0,0,51.11,大邑县
29,106,0,0,0,0,0,51.11,大邑县
29,106.05,0,0,0,0,0,32.12,新津县
29,106.1,0,0,0,0,0,32.12,新津县
29,106.15,0,0,0,0,0,32.12,新津县
30.1,101.7,0,0,0,0,0,139.91,双流区
30.1,101.75,0,0,0,0,0,139.91,双流区
30.1,101.8,0,0,0,0,0,139.91,双流区
30.1,101.85,0,0,0,0,0,139.91,双流区
30.1,101.9,0,0,0,0,0,139.91,双流区
30.65,99.6,0,0,0,0,0,139.91,双流区
30.65,99.65,0,0,0,0,0,87.23,龙泉驿区
30.65,99.7,0,0,0,0,0,104.76,简阳市
30.65,99.75,0,0,0,0,0,104.76,简阳市
27.75,102.7,0,0,0,0,0,104.76,简阳市
27.75,102.75,0,0,0,0,0,104.76,简阳市
27.65,103.8,0,0,0,0,0,104.76,简阳市
29.05,108.25,0,0,0,0,0,104.76,简阳市
29.05,108.3,0,0,0,0,0,104.76,简阳市
29.05,108.35,0,0,0,0,0,104.76,简阳市
29.7,104.8,0,0,0,0,0,104.76,简阳市
29.7,104.85,0,0,0,0,0,104.76,简阳市
29.7,104.9,0,0,0,0,0,104.76,简阳市
29.7,104.95,0,0,0,0,0,104.76,简阳市
28.8,97.35,0,0,0,0,0,51.16,乐至县
28.8,97.4,0,0,0,0,0,51.16,乐至县
28.8,108,0,0,0,0,0,51.16,乐至县
28.8,108.05,0,0,0,0,0,51.16,乐至县
28.8,108.1,0,0,0,0,0,51.16,乐至县
28.9,97.6,0,0,0,0,0,48.45,大英县
28.9,97.65,0,0,0,0,0,48.45,大英县
28.9,108.15,0,0,0,0,0,64.2,安居区
28.9,108.2,0,0,0,0,0,48.45,大英县
28.9,108.25,0,0,0,0,0,64.2,安居区
27.9,104.2,0,0,0,0,0,64.2,安居区
30.1,101.35,0,0,0,0,0,64.2,安居区
27.9,100.15,0,0,0,0,0,64.2,安居区
27.9,100.2,0,0,0,0,0,67.85,船山区
27.9,100.25,0,0,0,0,0,67.85,船山区
29,106.25,0,0,0,0,0,67.85,船山区
29,106.3,0,0,0,0,0,53.96,蓬溪县
29,106.35,0,0,0,0,0,53.96,蓬溪县
30.1,101.95,0,0,0,0,0,53.96,蓬溪县
30.1,102,0,0,0,0,0,53.96,蓬溪县
30.1,102.05,0,0,0,0,0,61.96,嘉陵区
30.1,102.1,0,0,0,0,0,53.96,蓬溪县
30.1,102.15,0,0,0,0,0,58.66,武胜县
30.65,99.8,0,0,0,0,0,58.66,武胜县
30.65,99.85,0,0,0,0,0,58.66,武胜县
30.95,98.2,0,0,0,0,0,58.66,武胜县
31,98,0,0,0,0,0,78.22,岳池县
27.75,102.8,0,0,0,0,0,78.22,岳池县
27.75,102.85,0,0,0,0,0,78.22,岳池县
27.75,102.9,0,0,0,0,0,78.22,岳池县
27.2,103.25,0,0,0,0,0,78.22,岳池县
28.2,98.85,0,0,0,0,0,78.22,岳池县
28.2,98.9,0,0,0,0,0,78.22,岳池县
28.2,98.95,0,0,0,0,0,78.22,岳池县
27.85,101.25,0,0,0,0,0,62.94,广安区
27.85,101.3,0,0,0,0,0,62.94,广安区
27.85,101.35,0,0,0,0,0,26.17,前锋区
27.85,101.4,0,0,0,0,0,26.17,前锋区
29,105.85,0,0,0,0,0,26.17,前锋区
29,105.9,0,0,0,0,0,28.24,华蓥市
29,105.95,0,0,0,0,0,26.17,前锋区
30.1,101.65,0,0,0,0,0,26.17,前锋区
33.1,102.2,0,0,0,0,0,70.8,邻水县
33.1,102.25,0,0,0,0,0,70.8,邻水县
33.15,103.65,0,0,0,0,0,70.8,邻水县
33.15,103.7,0,0,0,0,0,89.58,大竹县
33.2,105.2,0,0,0,0,0,70.8,邻水县
34.45,103.4,0,0,0,0,0,89.58,大竹县
26.2,107.9,0,0,0,0,0,89.58,大竹县
26.2,107.95,0,0,0,0,0,89.58,大竹县
26.2,108,0,0,0,0,0,0,
26.2,108.05,0,0,0,0,0,0,
26.85,105.7,0,0,0,0,0,0,
26.85,105.75,0,0,0,0,0,0,
26.85,105.8,0,0,0,0,0,0,
26.85,105.85,0,0,0,0,0,0,
26.85,105.9,0,0,0,0,0,0,
27.2,103.6,0,0,0,0,0,0,
27.2,103.65,0,0,0,0,0,0,
27.2,103.7,0,0,0,0,0,0,
27.2,103.75,0,0,0,0,0,0,
27.2,103.8,0,0,0,0,0,0,
27.2,103.85,0,0,0,0,0,0,
28.25,97.55,0,0,0,0,0,0,
28.25,97.6,0,0,0,0,0,0,
28.25,97.65,0,0,0,0,0,0,
28.25,97.7,0,0,0,0,0,0,
28.25,97.75,0,0,0,0,0,0,
28.25,97.8,0,0,0,0,0,0,
26.6,106.6,0,0,0,0,0,0,
26.65,106.95,0,0,0,0,0,0,
26.65,107,0,0,0,0,0,0,
26.65,107.05,0,0,0,0,0,0,
26.7,107.3,0,0,0,0,0,0,
26.7,107.35,0,0,0,0,0,0,
28.25,97.5,0,0,0,0,0,0,
27.9,100.05,0,0,0,0,0,0,
27.9,100.1,0,0,0,0,0,0,
27.2,103.4,0,0,0,0,0,0,
27.2,103.45,0,0,0,0,0,0,
27.2,103.5,0,0,0,0,0,0,
27.9,99.95,0,0,0,0,0,0,
27.9,100,0,0,0,0,0,0,
29,106.2,0,0,0,0,0,0,
26.85,105.6,0,0,0,0,0,0,
26.85,105.65,0,0,0,0,0,0,
27.2,103.55,0,0,0,0,0,0,
28.2,99,0,0,0,0,0,0,
28.2,99.05,0,0,0,0,0,0,
28.2,99.1,0,0,0,0,0,0,
28.2,99.15,0,0,0,0,0,0,
26.4,100.85,0.43,0,0,0,0,0,
26.45,100.05,0.43,0,0,0,0,0,
26.45,100.1,0.43,0,0,0,0,0,
26.45,100.15,0.43,0,0,0,0,0,
26.45,100.2,0.43,0,0,0,0,0,
33.9,99.25,0.57,0,0,0,0,0,
33.9,99.3,0.43,0,0,0,0,0,
33.9,99.35,0.29,0,0,0,0,0,
33.9,99.4,0.29,0,0,0,0,0,
33.95,99.45,0.57,0,0,0,0,0,
33.95,99.5,0.57,0,0,0,0,0,
33.95,99.55,0.43,0,0,0,0,0,
33.95,99.6,0.43,0,0,0,0,0,
33.95,99.65,0.43,0,0,0,0,0,
27.15,103.05,0.57,0,0,0,0,0,
27.15,103.1,0.57,0,0,0,0,0,
27.15,103.15,0.57,0,0,0,0,0,
27.15,103.2,0.43,0,0,0,0,0,
27.15,103.3,0.29,0,0,0,0,0,
27.15,103.35,0.29,0,0,0,0,0,
27.15,103.4,0.43,0,0,0,0,6.1,白玉县
27.15,103.45,0.57,0,0,0,0,6.1,白玉县
27.15,103.5,0.57,0,0,0,0,6.1,白玉县
28.15,98.9,0.57,0,0,0,0,6.1,白玉县
28.15,98.95,0.57,0,0,0,0,6.1,白玉县
28.15,99,0.57,0,0,0,0,6.1,白玉县
28.35,102.1,0.57,0,0,0,0,5.28,巴塘县
28.35,102.15,0.43,0,0,0,0,6.1,白玉县
28.35,102.2,0.43,0,0,0,0,5.28,巴塘县
28.35,102.25,0.43,0,0,0,0,5.28,巴塘县
30.8,108.65,0.57,0,0,0,0,5.28,巴塘县
32.15,105.2,0,0,0,0,0,5.28,巴塘县
32.15,105.25,0,0,0,0,0,5.28,巴塘县
32.15,105.3,0,0,0,0,0,5.28,巴塘县
30.8,101.4,0.43,0,0,0,0,7.37,理塘县
30.8,101.45,0.43,0,0,0,0,7.37,理塘县
30.8,101.5,0.43,0,0,0,0,7.37,理塘县
30.8,101.6,0.29,0,0,0,0,7.37,理塘县
30.85,101.1,0.29,0,0,0,0,7.37,理塘县
30.85,101.15,0.57,0,0,0,0,7.37,理塘县
32,107.3,0.57,0,0,0,0,7.37,理塘县
32,107.35,0.57,0,0,0,0,7.37,理塘县
32,107.4,0.57,0,0,0,0,7.37,理塘县
32.05,106.6,0.57,0,0,0,0,7.37,理塘县
32.05,106.8,0.57,0,0,0,0,7.37,理塘县
32,105.85,0.57,0,0,0,0,5.14,新龙县
32.05,105.1,0.57,0,0,0,0,7.37,理塘县
32.05,105.15,0.57,0,0,0,0,7.37,理塘县
32.05,105.2,0.57,0,0,0,0,5.14,新龙县
28.05,97.35,0.43,0,0,0,0,5.14,新龙县
33.35,107.45,0.57,0,0,0,0,5.14,新龙县
33.4,108.65,0.57,0,0,0,0,5.14,新龙县
33.45,97.35,0.57,0,0,0,0,5.14,新龙县
33.45,97.4,0.43,0,0,0,0,5.14,新龙县
30.75,97.8,0,0,0,0,0,5.14,新龙县
30.75,97.85,0,0,0,0,0,5.14,新龙县
30.75,97.9,0,0,0,0,0,5.14,新龙县
29.75,105.5,0.29,0,0,0,0,5.67,雅江县
29.75,105.55,0.29,0,0,0,0,6.06,道孚县
29.75,105.6,0.29,0,0,0,0,6.06,道孚县
29.75,105.65,0.29,0,0,0,0,6.06,道孚县
29.75,105.7,0.29,0,0,0,0,6.06,道孚县
29.75,105.75,0.29,0,0,0,0,6.06,道孚县
29.75,105.8,0.29,0,0,0,0,6.06,道孚县
31.2,98.15,0.57,0,0,0,0,6.06,道孚县
31.2,98.2,0.57,0,0,0,0,6.06,道孚县
31.2,98.25,0.57,0,0,0,0,6.06,道孚县
31.2,98.3,0.57,0,0,0,0,6.06,道孚县
31.2,98.35,0.57,0,0,0,0,6.06,道孚县
31.2,98.4,0.57,0,0,0,0,6.06,道孚县
27.95,102.9,0.57,0,0,0,0,6.06,道孚县
27.95,102.95,0.57,0,0,0,0,6.06,道孚县
27.95,103,0.57,0,0,0,0,6.06,道孚县
27.95,103.05,0.57,0,0,0,0,6.06,道孚县
27.55,101.8,0.57,0,0,0,0,6.94,丹巴县
28,98.35,0.57,0,0,0,0,6.94,丹巴县
28,98.55,0.57,0,0,0,0,6.94,丹巴县
28,98.85,0.57,0,0,0,0,6.94,丹巴县
28,98.9,0.43,0,0,0,0,13.58,康定市
28,98.95,0.43,0,0,0,0,13.58,康定市
28,99,0.43,0,0,0,0,13.58,康定市
30.35,107.95,0,0,0,0,0,13.58,康定市
30.35,108,0.43,0,0,0,0,13.58,康定市
30.35,108.2,0.43,0,0,0,0,13.58,康定市
30.35,108.25,0.29,0,0,0,0,13.58,康定市
30.35,108.3,0.29,0,0,0,0,13.58,康定市
30.35,108.35,0.57,0,0,0,0,13.58,康定市
30.35,108.4,0.57,0,0,0,0,13.58,康定市
30.35,108.45,0.29,0,0,0,0,13.58,康定市
30.35,108.5,0.29,0,0,0,0,5.39,宝兴县
30.35,97.25,0.29,0,0,0,0,5.39,宝兴县
30.35,97.3,0.29,0,0,0,0,5.39,宝兴县
30.35,108.55,0.57,0,0,0,0,5.39,宝兴县
30.35,108.6,0.57,0,0,0,0,5.39,宝兴县
30.35,108.65,0.57,0,0,0,0,5.39,宝兴县
30.4,97.35,0.57,0,0,0,0,5.39,宝兴县
30.4,97.4,0.57,0,0,0,0,5.39,宝兴县
30.4,97.45,0.57,0,0,0,0,5.39,宝兴县
30.5,98.45,0.57,0,0,0,0,5.39,宝兴县
30.5,98.5,0.57,0,0,0,0,5.39,宝兴县
30.5,98.55,0.57,0,0,0,0,11.04,芦山县
30.5,98.6,0.57,0,0,0,0,11.04,芦山县
30.5,98.65,0.57,0,0,0,0,11.04,芦山县
30.5,98.7,0.57,0,0,0,0,11.04,芦山县
30.5,98.75,0.57,0,0,0,0,11.04,芦山县
30.5,105.7,0.57,0,0,0,0,51.11,大邑县
30.5,105.75,0.57,0,0,0,0,61.88,邛崃市
30.5,105.8,0.57,0,0,0,0,61.88,邛崃市
30.5,105.85,0.57,0,0,0,0,61.88,邛崃市
30.5,105.9,0.43,0,0,0,0,61.88,邛崃市
31.05,104.2,0,0,0,0,0,51.11,大邑县
31.05,104.25,0,0,0,0,0,51.11,大邑县
31.05,104.3,0,0,0,0,0,51.11,大邑县
31.05,104.35,0.43,0,0,0,0,51.11,大邑县
31.05,104.4,0.43,0,0,0,0,51.11,大邑县
31.05,104.45,0.29,0,0,0,0,51.11,大邑县
31.05,104.5,0.29,0,0,0,0,66.48,崇州市
31.05,104.55,0.57,0,0,0,0,139.91,双流区
31.05,104.6,0.57,0,0,0,0,139.91,双流区
31.05,104.65,0.43,0,0,0,0,139.91,双流区
31.05,104.7,0.43,1,0,0,0,139.91,双流区
31.05,104.75,0.29,1,0,0,0,139.91,双流区
31.05,104.8,0.29,0,0,0,0,139.91,双流区
31.05,104.85,0.57,0,0,0,0,139.91,双流区
31.15,106,0.57,0,0,0,0,139.91,双流区
31.15,106.05,0.57,0,0,0,0,87.23,龙泉驿区
31.15,106.1,0.57,0,0,0,0,87.23,龙泉驿区
31.15,106.15,0.57,0,0,0,0,87.23,龙泉驿区
31.15,106.2,0.57,0,0,0,0,87.23,龙泉驿区
31.15,106.25,0.57,0,0,0,0,104.76,简阳市
31.15,106.3,0.57,0,0,0,0,104.76,简阳市
31.15,106.35,0.57,0,0,0,0,104.76,简阳市
31.15,106.4,0.57,0,0,0,0,104.76,简阳市
31.15,106.45,0.57,0,0,0,0,104.76,简阳市
31.15,106.5,0.57,0,0,0,0,104.76,简阳市
31.15,106.55,0.57,0,0,0,0,104.76,简阳市
31.15,106.6,0.57,0,0,0,0,70.1,金堂县
31.15,106.65,0.57,0,0,0,0,70.1,金堂县
31.15,106.7,0.43,0,0,0,0,70.1,金堂县
31.3,102.55,0.43,0,0,0,0,51.16,乐至县
31.3,102.6,0.43,0,0,0,0,51.16,乐至县
31.6,101.7,0,0,0,0,0,51.16,乐至县
31.6,101.75,0.57,0,0,0,0,48.45,大英县
31.6,101.8,0.57,0,0,0,0,48.45,大英县
31.6,101.85,0.57,0,0,0,0,48.45,大英县
31.6,101.9,0.43,0,0,0,0,48.45,大英县
31.6,101.95,0.29,0,0,0,0,48.45,大英县
31.7,100.4,0.29,0,0,0,0,48.45,大英县
31.7,100.45,0.57,0,0,0,0,64.2,安居区
31.7,100.5,0.57,0,0,0,0,64.2,安居区
31.7,100.55,0.57,0,0,0,0,64.2,安居区
31.7,100.6,0.57,1,0,0,0,67.85,船山区
31.7,100.65,0.57,0.75,0,0,0,67.85,船山区
31.7,100.7,0.57,0,0,0,0,67.85,船山区
31.8,97.35,0.57,0,0,0,0,67.85,船山区
31.8,97.4,0.57,0,0,0,0,53.96,蓬溪县
31.8,97.45,0.57,0,0,0,0,53.96,蓬溪县
31.8,97.5,0.57,0,0,0,0,53.96,蓬溪县
31.8,97.55,0.57,0,0,0,0,61.96,嘉陵区
31.8,97.6,0.57,0,0,0,0,61.96,嘉陵区
31.8,97.65,0.57,0,0,0,0,61.96,嘉陵区
31.8,97.7,0.57,0,0,0,0,61.96,嘉陵区
31.85,104.05,0.57,0,0,0,0,61.96,嘉陵区
31.85,104.1,0.57,0,0,0,0,58.66,武胜县
31.85,104.15,0.57,0,0,0,0,78.22,岳池县
31.85,104.2,0.43,0,0,0,0,78.22,岳池县
31.85,104.25,0.43,0,0,0,0,78.22,岳池县
31.85,104.3,0.43,0,0,0,0,78.22,岳池县
31.85,104.35,0.43,0,0,0,0,78.22,岳池县
31.85,104.4,0.43,0,0,0,0,78.22,岳池县
31.95,103.35,0.43,0,0,0,0,78.22,岳池县
31.95,103.4,0.43,0,0,0,0,78.22,岳池县
31.95,103.5,0.43,0,0,0,0,62.94,广安区
32.05,102.75,0.43,0,0,0,0,62.94,广安区
32.05,102.8,0.57,0,0,0,0,62.94,广安区
30.4,98.15,0.43,0,0,0,0,26.17,前锋区
30.5,107.2,0.57,0,0,0,0,26.17,前锋区
30.5,107.25,0.57,0,0,0,0,26.17,前锋区
30.5,107.3,0.43,0,0,0,0,26.17,前锋区
30.5,107.4,0.43,0,0,0,0,26.17,前锋区
30.65,106.4,0.43,0,0,0,0,89.58,大竹县
30.65,106.45,0.57,0,0,0,0,70.8,邻水县
32.4,97.85,0.57,0,0,0,0,89.58,大竹县
32.4,97.9,0.57,0,0,0,0,70.8,邻水县
32.4,97.95,0.57,0,0,0,0,89.58,大竹县
32.45,99.6,0.57,0,0,0,0,89.58,大竹县
32.45,99.65,0.57,0,0,0,0,89.58,大竹县
32.45,99.7,0.57,0,0,0,0,89.58,大竹县
32.45,99.75,0.57,0,0,0,0,89.58,大竹县
32.45,99.8,0.57,0,0,0,0,89.58,大竹县
32.5,101.5,0.57,0,0,0,0,0,
32.5,101.55,0.57,0,0,0,0,0,
32.5,101.6,0.57,0,0,0,0,0,
32.5,101.65,0.57,0,0,0,0,0,
32.5,101.7,0.57,0,0,0,0,0,
32.55,105.6,0.57,0,0,0,0,0,
32.55,105.65,0.71,0,0,0,0,0,
32.55,105.7,0.57,0,0,0,0,0,
32.55,105.75,0.57,0,0,0,0,0,
32.55,105.8,0.43,0,0,0,0,0,
32.6,107.55,0.29,0,0,0,0,0,
32.6,107.6,0.29,0,0,0,0,0,
32.6,107.7,0.43,0,0,0,0,0,
32.6,107.75,0.43,0,0,0,0,0,
32.6,107.8,0.43,0,0,0,0,0,
32.6,107.85,0.43,0,0,0,0,0,
32.6,107.9,0.57,0,0,0,0,0,
32.6,107.95,0.57,0,0,0,0,0,
32.6,108,0.43,0,0,0,0,0,
32.7,98.45,0.43,0,0,0,0,0,
28.85,97.9,0.29,0,0,0,0,0,
27.65,105.6,0.57,0,0,0,0,0,
27.7,105.2,0.57,0,0,0,0,0,
27.7,105.25,0.43,0,0,0,0,0,
27.7,105.3,0.43,0,0,0,0,0,
30,101.85,0.43,0,0,0,0,0,
30,101.9,0.57,0,0,0,0,0,
29.2,107.05,0.57,0,0,0,0,0,
29.2,107.2,0.57,0,0,0,0,0,
29.2,107.25,0.57,0,0,0,0,0,
30.65,100.35,0.57,0,0,0,0,0,
30.65,100.4,0.57,0,0,0,0,0,
28.55,108.15,0.57,0,0,0,0,0,
28.55,108.2,0.57,0,0,0,0,0,
28.95,105.15,0.57,0,0,0,0,0,
28.95,105.2,0.57,0,0,0,0,0,
28.95,105.25,0.57,0,0,0,0,0,
29.2,105.15,0.57,0,0,0,0,0,
29.2,105.2,0.57,0,0,0,0,0,
29.2,105.25,0.57,0,0,0,0,0,
